Mon Aug 15 16:15:00 2005

 inst  m   W   SVC:tm it:all best Tm:1dh 1dv cg  UB  LBh  LBv
15 40 10 140 0.99 10000 37 0 0 0 0 0 
16 40 10 122 1 10000 12 0 0 0 0 0 
17 40 10 109 1 10000 37 0 0 0 0 0 
18 40 10 169 0.97 10000 1 0 0 0 0 0 
19 40 10 102 1.01 10000 2457 0 0 0 0 0 
20 40 10 104 0.99 10000 113 0 0 0 0 0 
21 60 10 217 1.56 10000 568 0 0 8.13 0 0 
22 60 10 182 1.59 10000 16 0 0 0 0 0 
23 60 10 194 1.55 10000 15 0 0 0 0 0 
24 60 10 209 1.57 10000 16 0 0 0 0 0 
25 60 10 166 1.61 10000 199 0 0 0 0 0 
26 60 10 168 1.58 10000 2774 0 0 4.79 0 0 
27 60 10 150 1.56 10000 332 0 0 0 0 0 
28 60 10 196 1.55 10000 17 0 0 0 0 0 
29 60 10 176 1.57 10000 149 0 0 0 0 0 
30 60 10 230 1.49 10000 11 0 0 0 0 0 
31 80 10 240 2.17 10000 28 0 0 3.07 0 0 
32 80 10 254 2.13 10000 34 0 0 0.91 0 0 
33 80 10 265 2.2 10000 11 0 0 0 0 0 
34 80 10 261 2.18 10000 17 0 0 0 0 0 
35 80 10 245 2.18 10000 22 0 0 0 0 0 
36 80 10 263 2.19 10000 24 0 0 0 0 0 
37 80 10 289 2.16 10000 12 0 0 0 0 0 
38 80 10 282 2.15 10000 28 0 0 0 0 0 
39 80 10 283 2.11 10000 66 0 0 0 0 0 
40 80 10 246 2.17 10000 77 0 0 0 0 0 
41 100 10 275 2.87 10000 377 0 0 4.13 0 0 
42 100 10 307 2.83 10000 62 0 0 0 0 0 
43 100 10 268 2.84 10000 611 0 0 1.81 0 0 
44 100 10 293 2.85 10000 88 0 0 0 0 0 
45 100 10 309 2.85 10000 2235 0 0 2.45 0 0 
46 100 10 355 2.81 10000 17 0 0 0 0 0 
47 100 10 276 2.73 10000 2680 0 0 0 0 0 
48 100 10 316 2.84 10000 2182 0 0 0 0 0 
49 100 10 300 2.86 10000 1884 0 0 0 0 0 
50 100 10 353 2.86 10000 2510 0 0 0 0 0 

Sun Oct  9 16:55:48 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv
1 20 10 70 1.59 10000 12 0 0 -2.14748e+07 0 0 
2 20 10 45 1.54 10000 17 0 0 1.16 0 0 
3 20 10 73 1.65 10000 23 0 0 0 0 0 
4 20 10 49 1.62 10000 249 0 0 3.26 0 0 
5 20 10 55 1.47 10000 377 0 0 2.95 0 0 
6 20 10 78 1.7 10000 179 0 0 0 0 0 
7 20 10 55 1.7 10000 5003 0 0 4.9 0 0 
8 20 10 52 1.57 10000 131 0 0 0 0 0 
9 20 10 69 1.45 10000 1 0 0 0 0 0 
10 20 10 69 1.75 10000 10 0 0 0 0 0 
11 40 10 91 4.27 10000 3084 0 0 3.76 0 0 
12 40 10 109 4.47 10000 739 0 0 0 0 0 
13 40 10 145 4.04 10000 9 0 0 0 0 0 
14 40 10 129 4.41 10000 6 0 0 0 0 0 
15 40 10 140 4.44 10000 133 0 0 0 0 0 
16 40 10 122 4.08 10000 1 0 0 0 0 0 
17 40 10 109 4.25 10000 6 0 0 0 0 0 
18 40 10 169 4.26 10000 1 0 0 0 0 0 
19 40 10 102 4.39 10000 8254 0 0 1.9 0 0 
20 40 10 104 4.48 10000 100 0 0 0 0 0 
21 60 10 217 8.02 10000 5 0 0 0.4 0 0 
22 60 10 182 7.93 10000 3065 0 0 1.01 0 0 
23 60 10 194 7.75 10000 4 0 0 0 0 0 
24 60 10 209 8.09 10000 10 0 0 0 0 0 
25 60 10 166 8.17 10000 2752 0 0 0 0 0 
26 60 10 168 8.08 10000 867 0 0 0 0 0 
27 60 10 150 7.9 10000 683 0 0 0 0 0 
28 60 10 196 8.18 10000 3 0 0 0 0 0 
29 60 10 176 7.69 10000 84 0 0 0 0 0 
30 60 10 230 7.46 10000 1 0 0 0 0 0 
31 80 10 240 14.02 10000 25 0 0 0.45 0 0 
32 80 10 254 12.92 10000 16 0 0 0 0 0 
33 80 10 265 12.98 10000 3 0 0 0 0 0 
34 80 10 261 12.78 10000 14 0 0 0 0 0 
35 80 10 245 13.26 10000 8 0 0 0 0 0 
36 80 10 263 13.24 10000 37 0 0 0 0 0 
37 80 10 289 13.09 10000 2 0 0 0 0 0 
38 80 10 282 13.04 10000 4 0 0 0 0 0 
39 80 10 283 12.6 10000 52 0 0 0 0 0 
40 80 10 245 12.59 10000 1367 0 0 0.56 0 0 
41 100 10 274 19.25 10000 265 0 0 0.57 0 0 
42 100 10 307 18.64 10000 68 0 0 0 0 0 
43 100 10 267 19.22 10000 845 0 0 0.32 0 0 
44 100 10 293 19.27 10000 69 0 0 0 0 0 
45 100 10 309 18.89 10000 3009 0 0 0.39 0 0 
46 100 10 355 18.64 10000 508 0 0 0 0 0 
47 100 10 276 18.49 10000 392 0 0 0 0 0 
48 100 10 315 18.92 10000 222 0 0 0 0 0 
49 100 10 300 18.53 10000 1076 0 0 0 0 0 
50 100 10 353 18.93 10000 9 0 0 0 0 0 

Sun Oct  9 17:17:09 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv
1 20 10 70 1.7 10000 7 0 0 -2.14748e+07 0 0 
2 20 10 45 1.68 10000 185 0 0 3.08 0 0 
3 20 10 73 1.78 10000 4 0 0 0 0 0 
4 20 10 49 1.7 10000 356 0 0 2.98 0 0 
5 20 10 54 1.75 10000 3505 0 0 4.56 0 0 
6 20 10 78 1.73 10000 5 0 0 0 0 0 
7 20 10 55 1.75 10000 4 0 0 0 0 0 
8 20 10 52 1.71 10000 1038 0 0 0 0 0 
9 20 10 69 1.66 10000 1 0 0 0 0 0 
10 20 10 69 1.97 10000 4 0 0 0 0 0 
11 40 10 91 4.87 10000 24 0 0 1.3 0 0 
12 40 10 110 4.74 10000 5 0 0 0 0 0 
13 40 10 145 4.62 10000 14 0 0 0 0 0 
14 40 10 129 4.8 10000 8 0 0 0 0 0 
15 40 10 140 4.95 10000 27 0 0 0 0 0 
16 40 10 122 4.67 10000 1 0 0 0 0 0 
17 40 10 109 4.7 10000 7 0 0 0 0 0 
18 40 10 169 5.25 10000 1 0 0 0 0 0 
19 40 10 102 4.7 10000 493 0 0 1.27 0 0 
20 40 10 104 4.84 10000 6 0 0 0 0 0 
21 60 10 217 9.41 10000 6 0 0 0.38 0 0 
22 60 10 181 9.09 10000 10 0 0 0.17 0 0 
23 60 10 194 8.93 10000 2 0 0 0 0 0 
24 60 10 209 9.35 10000 31 0 0 0.28 0 0 
25 60 10 166 9.12 10000 324 0 0 0.61 0 0 
26 60 10 168 9.23 10000 1181 0 0 0.72 0 0 
27 60 10 150 8.63 10000 7 0 0 0 0 0 
28 60 10 196 9.05 10000 2 0 0 0 0 0 
29 60 10 175 8.91 10000 549 0 0 0 0 0 
30 60 10 230 9.68 10000 5 0 0 0 0 0 
31 80 10 240 15.37 10000 4 0 0 0.18 0 0 
32 80 10 254 16.01 10000 3 0 0 0 0 0 
33 80 10 265 15.38 10000 3 0 0 0 0 0 
34 80 10 261 15.48 10000 5 0 0 0 0 0 
35 80 10 245 14.95 10000 2 0 0 0 0 0 
36 80 10 263 14.82 10000 11 0 0 0 0 0 
37 80 10 289 15.45 10000 2 0 0 0 0 0 
38 80 10 282 15.35 10000 2 0 0 0 0 0 
39 80 10 283 14.42 10000 12 0 0 0 0 0 
40 80 10 245 14.33 10000 408 0 0 0.41 0 0 
41 100 10 274 21.75 10000 348 0 0 0.53 0 0 
42 100 10 307 22.08 10000 233 0 0 0 0 0 
43 100 10 267 21.5 10000 6670 0 0 0.4 0 0 
44 100 10 293 22.15 10000 13 0 0 0 0 0 
45 100 10 309 21.48 10000 30 0 0 0 0 0 
46 100 10 355 22.58 10000 8 0 0 0 0 0 
47 100 10 276 21.1 10000 51 0 0 0 0 0 
48 100 10 315 21.46 10000 243 0 0 0 0 0 
49 100 10 300 21.41 10000 81 0 0 0 0 0 
50 100 10 353 22.52 10000 24 0 0 0 0 0 

Sun Oct  9 17:34:33 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv
1 20 10 70 1.71 10000 7 0 0 -2.14748e+07 0 0 
2 20 10 45 1.66 10000 115 0 0 2.82 0 0 
3 20 10 73 1.78 10000 4 0 0 0 0 0 
4 20 10 49 1.69 10000 186 0 0 2.43 0 0 
5 20 10 54 1.66 10000 5867 0 0 5.19 0 0 
6 20 10 78 1.79 10000 5 0 0 0 0 0 
7 20 10 55 1.73 10000 4 0 0 0 0 0 
8 20 10 52 1.66 10000 8009 0 0 4.52 0 0 
9 20 10 69 1.66 10000 1 0 0 0 0 0 
10 20 10 69 1.88 10000 4 0 0 0 0 0 
11 40 10 91 4.71 10000 24 0 0 1.34 0 0 
12 40 10 110 4.69 10000 34 0 0 0.51 0 0 
13 40 10 145 4.56 10000 18 0 0 0 0 0 
14 40 10 129 4.81 10000 8 0 0 0 0 0 
15 40 10 140 4.9 10000 27 0 0 0 0 0 
16 40 10 122 4.61 10000 1 0 0 0 0 0 
17 40 10 109 4.7 10000 7 0 0 0 0 0 
18 40 10 169 5.15 10000 1 0 0 0 0 0 
19 40 10 102 4.64 10000 7262 0 0 1.91 0 0 
20 40 10 103 4.85 10000 1928 0 0 0 0 0 
21 60 10 217 9.56 10000 6 0 0 0.37 0 0 
22 60 10 181 9.17 10000 10 0 0 0.17 0 0 
23 60 10 194 9.05 10000 2 0 0 0 0 0 
24 60 10 209 9.34 10000 29 0 0 0.26 0 0 
25 60 10 166 8.81 10000 197 0 0 0.56 0 0 
26 60 10 168 9.21 10000 613 0 0 0.64 0 0 
27 60 10 150 8.65 10000 7 0 0 0 0 0 
28 60 10 196 8.9 10000 2 0 0 0 0 0 
29 60 10 175 8.92 10000 193 0 0 0 0 0 
30 60 10 230 9.59 10000 3 0 0 0 0 0 
31 80 10 240 15.49 10000 6 0 0 0.23 0 0 
32 80 10 254 15.77 10000 3 0 0 0 0 0 
33 80 10 265 15.36 10000 3 0 0 0 0 0 
34 80 10 261 15.48 10000 5 0 0 0 0 0 
35 80 10 245 14.94 10000 2 0 0 0 0 0 
36 80 10 263 14.72 10000 3 0 0 0 0 0 
37 80 10 289 15.39 10000 2 0 0 0 0 0 
38 80 10 282 15.13 10000 2 0 0 0 0 0 
39 80 10 283 14.34 10000 46 0 0 0.21 0 0 
40 80 10 245 14.32 10000 320 0 0 0.38 0 0 
41 100 10 274 21.23 10000 144 0 0 0.46 0 0 
42 100 10 307 21.75 10000 188 0 0 0.17 0 0 
43 100 10 267 20.95 10000 2154 0 0 0.35 0 0 
44 100 10 293 21.77 10000 9 0 0 0 0 0 
45 100 10 309 21.35 10000 8 0 0 0 0 0 
46 100 10 355 22.43 10000 4 0 0 0 0 0 
47 100 10 276 20.97 10000 51 0 0 0 0 0 
48 100 10 315 21.4 10000 47 0 0 0 0 0 
49 100 10 300 21.26 10000 81 0 0 0 0 0 
50 100 10 353 22.08 10000 24 0 0 0 0 0 

Sun Oct  9 17:56:25 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv
1 20 10 70 1.68 10000 5 0 0 -2.14748e+07 0 0 
2 20 10 45 1.67 10000 378 0 0 3.54 0 0 
3 20 10 73 1.79 10000 3 0 0 0 0 0 
4 20 10 49 1.71 10000 138 0 0 0 0 0 
5 20 10 54 1.65 10000 9626 0 0 5.52 0 0 
6 20 10 78 1.78 10000 100 0 0 0 0 0 
7 20 10 55 1.83 10000 4005 0 0 0 0 0 
8 20 10 52 1.74 10000 1015 0 0 0 0 0 
9 20 10 69 1.69 10000 1 0 0 0 0 0 
10 20 10 69 1.86 10000 3 0 0 0 0 0 
11 40 10 91 4.65 10000 7 0 0 0.83 0 0 
12 40 10 109 4.72 10000 574 0 0 1.34 0 0 
13 40 10 145 4.62 10000 4 0 0 0 0 0 
14 40 10 129 4.86 10000 5 0 0 0 0 0 
15 40 10 140 4.86 10000 219 0 0 0 0 0 
16 40 10 122 4.63 10000 1 0 0 0 0 0 
17 40 10 109 4.69 10000 52 0 0 0 0 0 
18 40 10 169 4.9 10000 1 0 0 0 0 0 
19 40 10 102 4.76 10000 5891 0 0 1.79 0 0 
20 40 10 104 4.74 10000 84 0 0 0 0 0 
21 60 10 217 9.34 10000 34 0 0 0.75 0 0 
22 60 10 181 8.9 10000 3008 0 0 0.89 0 0 
23 60 10 194 8.82 10000 6 0 0 0 0 0 
24 60 10 209 9.22 10000 31 0 0 0 0 0 
25 60 10 166 8.89 10000 394 0 0 0 0 0 
26 60 10 168 8.98 10000 270 0 0 0 0 0 
27 60 10 150 8.75 10000 35 0 0 0 0 0 
28 60 10 196 8.76 10000 3 0 0 0 0 0 
29 60 10 176 8.8 10000 74 0 0 0 0 0 
30 60 10 230 9.32 10000 3 0 0 0 0 0 
31 80 10 240 15.58 10000 7 0 0 0.24 0 0 
32 80 10 254 14.87 10000 9 0 0 0.07 0 0 
33 80 10 265 15.22 10000 3 0 0 0 0 0 
34 80 10 261 14.94 10000 5 0 0 0 0 0 
35 80 10 245 14.78 10000 5 0 0 0 0 0 
36 80 10 263 14.83 10000 11 0 0 0 0 0 
37 80 10 289 15.03 10000 4 0 0 0 0 0 
38 80 10 282 14.78 10000 2 0 0 0 0 0 
39 80 10 282 14.24 10000 1881 0 0 0.52 0 0 
40 80 10 245 14.37 10000 315 0 0 0 0 0 
41 100 10 274 21.31 10000 86 0 0 0.41 0 0 
42 100 10 307 21.66 10000 39 0 0 0 0 0 
43 100 10 267 20.72 10000 1218 0 0 0.33 0 0 
44 100 10 293 21.43 10000 17 0 0 0 0 0 
45 100 10 309 21.73 10000 9 0 0 0 0 0 
46 100 10 355 21.83 10000 5 0 0 0 0 0 
47 100 10 276 20.48 10000 194 0 0 0 0 0 
48 100 10 315 21.15 10000 306 0 0 0 0 0 
49 100 10 300 20.78 10000 27 0 0 0 0 0 
50 100 10 353 21.57 10000 12 0 0 0 0 0 

Sun Oct  9 18:24:45 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv
1 20 10 70 1.66 10000 8 0 0 -2.14748e+07 0 0 
2 20 10 45 1.72 10000 78 0 0 2.47 0 0 
3 20 10 73 1.74 10000 3 0 0 0 0 0 
4 20 10 49 1.75 10000 65 0 0 0 0 0 
5 20 10 55 1.58 10000 6 0 0 0 0 0 
6 20 10 78 1.77 10000 12 0 0 0 0 0 
7 20 10 55 1.81 10000 1503 0 0 3.97 0 0 
8 20 10 52 1.7 10000 417 0 0 0 0 0 
9 20 10 69 1.67 10000 1 0 0 0 0 0 
10 20 10 69 1.86 10000 10 0 0 0 0 0 
11 40 10 91 4.69 10000 12 0 0 1.05 0 0 
12 40 10 109 4.86 10000 154 0 0 1.02 0 0 
13 40 10 145 4.58 10000 6 0 0 0 0 0 
14 40 10 129 4.77 10000 4 0 0 0 0 0 
15 40 10 140 4.94 10000 583 0 0 1.21 0 0 
16 40 10 122 4.6 10000 1 0 0 0 0 0 
17 40 10 109 4.6 10000 7 0 0 0 0 0 
18 40 10 169 4.68 10000 1 0 0 0 0 0 
19 40 10 103 4.68 10000 141 0 0 0 0 0 
20 40 10 103 4.71 10000 2199 0 0 1.52 0 0 
21 60 10 217 8.69 10000 22 0 0 0.71 0 0 
22 60 10 181 8.79 10000 5513 0 0 0.97 0 0 
23 60 10 194 8.62 10000 2 0 0 0 0 0 
24 60 10 209 8.89 10000 68 0 0 0 0 0 
25 60 10 165 8.99 10000 1880 0 0 0 0 0 
26 60 10 168 8.71 10000 599 0 0 0 0 0 
27 60 10 150 8.59 10000 595 0 0 0 0 0 
28 60 10 196 8.8 10000 3 0 0 0 0 0 
29 60 10 176 8.43 10000 105 0 0 0 0 0 
30 60 10 230 8.44 10000 3 0 0 0 0 0 
31 80 10 240 15.56 10000 7 0 0 0.25 0 0 
32 80 10 254 14.31 10000 4 0 0 0 0 0 
33 80 10 265 14.59 10000 3 0 0 0 0 0 
34 80 10 261 14.59 10000 6 0 0 0 0 0 
35 80 10 245 14.63 10000 11 0 0 0 0 0 
36 80 10 263 14.5 10000 13 0 0 0 0 0 
37 80 10 289 14.99 10000 9 0 0 0 0 0 
38 80 10 282 14.85 10000 10 0 0 0 0 0 
39 80 10 282 14.02 10000 742 0 0 0.46 0 0 
40 80 10 245 14.04 10000 325 0 0 0 0 0 
41 100 10 274 21.34 10000 462 0 0 0.57 0 0 
42 100 10 307 20.92 10000 43 0 0 0 0 0 
43 100 10 267 21.04 10000 2105 0 0 0.35 0 0 
44 100 10 293 21.21 10000 28 0 0 0 0 0 
45 100 10 309 20.98 10000 4548 0 0 0.36 0 0 
46 100 10 355 20.04 10000 65 0 0 0 0 0 
47 100 10 276 20.29 10000 704 0 0 0 0 0 
48 100 10 315 20.88 10000 3949 0 0 0 0 0 
49 100 10 300 20.6 10000 73 0 0 0 0 0 
50 100 10 353 21.16 10000 18 0 0 0 0 0 

Sun Oct  9 18:41:07 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv
1 20 10 70 1.65 10000 9 0 0 -2.14748e+07 0 0 
2 20 10 45 1.65 10000 605 0 0 3.87 0 0 
3 20 10 73 1.7 10000 3 0 0 0 0 0 
4 20 10 49 1.65 10000 1390 0 0 4.03 0 0 
5 20 10 55 1.56 10000 126 0 0 0 0 0 
6 20 10 78 1.73 10000 169 0 0 0 0 0 
7 20 10 55 1.79 10000 3003 0 0 3.66 0 0 
8 20 10 52 1.66 10000 18 0 0 0 0 0 
9 20 10 69 1.63 10000 1 0 0 0 0 0 
10 20 10 69 1.84 10000 10 0 0 0 0 0 
11 40 10 91 4.48 10000 25 0 0 1.43 0 0 
12 40 10 109 4.68 10000 867 0 0 1.43 0 0 
13 40 10 145 4.53 10000 8 0 0 0 0 0 
14 40 10 129 4.67 10000 5 0 0 0 0 0 
15 40 10 140 4.68 10000 470 0 0 0 0 0 
16 40 10 122 4.49 10000 1 0 0 0 0 0 
17 40 10 109 4.5 10000 30 0 0 0 0 0 
18 40 10 169 4.6 10000 1 0 0 0 0 0 
19 40 10 103 4.67 10000 178 0 0 0 0 0 
20 40 10 104 4.61 10000 73 0 0 0 0 0 
21 60 10 217 8.64 10000 10 0 0 0.53 0 0 
22 60 10 181 8.64 10000 7565 0 0 1.03 0 0 
23 60 10 194 8.42 10000 2 0 0 0 0 0 
24 60 10 209 8.77 10000 6 0 0 0 0 0 
25 60 10 166 8.75 10000 257 0 0 0 0 0 
26 60 10 168 8.75 10000 1041 0 0 0 0 0 
27 60 10 150 8.33 10000 211 0 0 0 0 0 
28 60 10 196 8.57 10000 5 0 0 0 0 0 
29 60 10 176 8.32 10000 50 0 0 0 0 0 
30 60 10 230 8.43 10000 3 0 0 0 0 0 
31 80 10 240 15.6 10000 11 0 0 0.3 0 0 
32 80 10 254 14.25 10000 9 0 0 0 0 0 
33 80 10 265 14.81 10000 4 0 0 0 0 0 
34 80 10 261 14.46 10000 3 0 0 0 0 0 
35 80 10 245 14.5 10000 2 0 0 0 0 0 
36 80 10 263 14.47 10000 9 0 0 0 0 0 
37 80 10 289 14.78 10000 8 0 0 0 0 0 
38 80 10 282 14.82 10000 2 0 0 0 0 0 
39 80 10 282 13.93 10000 577 0.01 0 0.45 0 0 
40 80 10 245 13.96 10000 554 0 0 0 0 0 
41 100 10 274 21.22 10000 300 0 0 0.53 0 0 
42 100 10 307 20.77 10000 25 0 0 0 0 0 
43 100 10 267 20.78 10000 723 0 0 0.28 0 0 
44 100 10 293 21.06 10000 28 0 0 0 0 0 
45 100 10 309 20.84 10000 1516 0 0 0.29 0 0 
46 100 10 355 20.43 10000 23 0 0 0 0 0 
47 100 10 276 20.06 10000 186 0 0 0 0 0 
48 100 10 315 20.62 10000 915 0 0 0 0 0 
49 100 10 300 20.54 10000 236 0 0 0 0 0 
50 100 10 353 20.9 10000 223 0 0 0 0 0 

Sun Oct  9 18:52:46 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv
1 20 10 70 1.62 10000 8 0 0 -2.14748e+07 0 0 
2 20 10 45 1.6 10000 32 0 0 2.01 0 0 
3 20 10 73 1.74 10000 5 0 0 0 0 0 
4 20 10 49 1.69 10000 561 0 0 3.69 0 0 
5 20 10 55 1.61 10000 45 0 0 0 0 0 
6 20 10 78 1.72 10000 6 0 0 0 0 0 
7 20 10 55 1.71 10000 5 0 0 0 0 0 
8 20 10 52 1.64 10000 571 0 0 0 0 0 
9 20 10 69 1.65 10000 1 0 0 0 0 0 
10 20 10 69 1.81 10000 6 0 0 0 0 0 
11 40 10 91 4.52 10000 25 0 0 1.42 0 0 
12 40 10 109 4.64 10000 347 0 0 1.24 0 0 
13 40 10 145 4.69 10000 5 0 0 0 0 0 
14 40 10 129 4.62 10000 6 0 0 0 0 0 
15 40 10 140 4.83 10000 160 0 0 0 0 0 
16 40 10 122 4.59 10000 1 0 0 0 0 0 
17 40 10 109 4.62 10000 19 0 0 0 0 0 
18 40 10 169 4.96 10000 1 0 0 0 0 0 
19 40 10 102 4.71 10000 3225 0 0 1.67 0 0 
20 40 10 103 4.68 10000 2096 0 0 0 0 0 
21 60 10 217 9.09 10000 75 0 0 0.94 0 0 
22 60 10 181 8.9 10000 24 0 0 0 0 0 
23 60 10 194 8.82 10000 2 0 0 0 0 0 
24 60 10 209 9.25 10000 23 0 0 0 0 0 
25 60 10 166 8.98 10000 286 0 0.01 0.56 0 0 
26 60 10 168 8.85 10000 229 0 0 0 0 0 
27 60 10 150 8.62 10000 11 0 0 0 0 0 
28 60 10 196 8.74 10000 5 0 0 0 0 0 
29 60 10 176 8.54 10000 64 0 0 0 0 0 
30 60 10 230 8.96 10000 2 0 0 0 0 0 
31 80 10 240 15.3 10000 3 0 0 0.14 0 0 
32 80 10 254 14.89 10000 4 0 0 0.04 0 0 
33 80 10 265 15.03 10000 3 0 0 0 0 0 
34 80 10 261 14.68 10000 10 0 0 0 0 0 
35 80 10 245 14.52 10000 9 0 0 0 0 0 
36 80 10 263 14.47 10000 10 0 0 0 0 0 
37 80 10 289 14.82 10000 4 0 0 0 0 0 
38 80 10 282 14.82 10000 3 0 0 0 0 0 
39 80 10 282 13.91 10000 1067 0 0 0.49 0 0 
40 80 10 245 14.09 10000 902 0 0 0 0 0 
41 100 10 274 21.18 10000 89 0 0 0.42 0 0 
42 100 10 307 21.42 10000 53 0 0 0 0 0 
43 100 10 267 20.97 10000 868 0 0 0.31 0 0 
44 100 10 293 21.65 10000 27 0 0 0 0 0 
45 100 10 309 21.63 10000 5 0 0 0 0 0 
46 100 10 355 21.46 10000 5 0 0 0 0 0 
47 100 10 276 20.44 10000 18 0 0 0 0 0 
48 100 10 315 21.11 10000 241 0 0 0 0 0 
49 100 10 300 20.82 10000 101 0 0 0 0 0 
50 100 10 353 21.72 10000 10 0 0 0 0 0 

Sun Oct  9 19:06:51 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv
1 20 10 70 1.51 10000 8 0 0 -2.14748e+07 0 0 
2 20 10 45 1.54 10000 32 0 0 2.09 0 0 
3 20 10 73 1.62 10000 5 0 0 0 0 0 
4 20 10 49 1.57 10000 561 0 0 3.97 0 0 
5 20 10 55 1.49 10000 45 0 0 0 0 0 
6 20 10 78 1.62 10000 6 0 0 0 0 0 
7 20 10 55 1.61 10000 5 0 0 0 0 0 
8 20 10 52 1.52 10000 571 0 0 0 0 0 
9 20 10 69 1.57 10000 1 0 0 0 0 0 
10 20 10 69 1.68 10000 6 0 0 0 0 0 
11 40 10 91 4.13 10000 25 0 0 1.55 0 0 
12 40 10 109 4.33 10000 347 0 0 1.33 0 0 
13 40 10 145 4.23 10000 5 0 0 0 0 0 
14 40 10 129 4.33 10000 6 0 0 0 0 0 
15 40 10 140 4.38 10000 160 0 0 0 0 0 
16 40 10 122 4.18 10000 1 0 0 0 0 0 
17 40 10 109 4.21 10000 19 0 0 0 0 0 
18 40 10 169 4.53 10000 1 0 0 0 0 0 
19 40 10 102 4.45 10000 3225 0 0 1.77 0 0 
20 40 10 103 4.34 10000 2096 0 0 0 0 0 
21 60 10 217 8.57 10000 75 0 0 1 0 0 
22 60 10 181 8.34 10000 24 0 0 0 0 0 
23 60 10 194 8.18 10000 2 0 0 0 0 0 
24 60 10 209 8.41 10000 23 0 0 0 0 0 
25 60 10 166 8.15 10000 286 0 0 0.62 0 0 
26 60 10 168 8.29 10000 229 0 0 0 0 0 
27 60 10 150 8.04 10000 11 0 0 0 0 0 
28 60 10 196 8.27 10000 5 0 0 0 0 0 
29 60 10 176 8.27 10000 64 0 0 0 0 0 
30 60 10 230 8.81 10000 2 0 0 0 0 0 
31 80 10 240 14.67 10000 3 0 0 0.14 0 0 
32 80 10 254 14.18 10000 4 0 0 0.04 0 0 
33 80 10 265 14.41 10000 3 0 0 0 0 0 
34 80 10 261 13.87 10000 10 0 0 0 0 0 
35 80 10 245 13.68 10000 9 0 0 0 0 0 
36 80 10 263 13.77 10000 10 0 0 0 0 0 
37 80 10 289 13.99 10000 4 0 0 0 0 0 
38 80 10 282 13.92 10000 3 0 0 0 0 0 
39 80 10 282 13.21 10000 1067 0 0 0.52 0 0 
40 80 10 245 13.05 10000 902 0 0 0 0 0 
41 100 10 274 19.7 10000 89 0 0 0.45 0 0 
42 100 10 307 19.96 10000 53 0 0 0 0 0 
43 100 10 267 19.55 10000 868 0 0 0.33 0 0 
44 100 10 293 20.36 10000 27 0 0 0 0 0 
45 100 10 309 20.34 10000 5 0 0 0 0 0 
46 100 10 355 20.34 10000 5 0 0 0 0 0 
47 100 10 276 19.37 10000 18 0 0 0 0 0 
48 100 10 315 19.74 10000 241 0 0 0 0 0 
49 100 10 300 19.22 10000 101 0 0 0 0 0 
50 100 10 353 20.23 10000 10 0 0 0 0 0 

Mon Oct 10 13:50:11 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv
1 20 10 70 1.51 10000 8 0 0 -2.14748e+07 0 0 
2 20 10 45 1.41 10000 909 0 0 4.82 0 0 
3 20 10 73 1.56 10000 5 0 0 0 0 0 
4 20 10 49 1.48 10000 115 0 0 0 0 0 
5 20 10 55 1.35 10000 45 0 0 0 0 0 
6 20 10 78 1.48 10000 6 0 0 0 0 0 
7 20 10 55 1.51 10000 5 0 0 0 0 0 
8 20 10 52 1.5 10000 32 0 0 0 0 0 
9 20 10 69 1.48 10000 1 0 0 0 0 0 
10 20 10 69 1.54 10000 13 0 0 0 0 0 
11 40 10 91 3.72 10000 24 0 0 1.7 0 0 
12 40 10 109 3.92 10000 128 0 0 1.18 0 0 
13 40 10 145 3.86 10000 5 0 0 0 0 0 
14 40 10 129 3.89 10000 6 0 0 0 0 0 
15 40 10 140 3.99 10000 160 0 0 0 0 0 
16 40 10 122 3.8 10000 1 0 0 0 0 0 
17 40 10 109 3.68 10000 19 0 0 0 0 0 
18 40 10 169 4.35 10000 1 0 0 0 0 0 
19 40 10 102 3.79 10000 6431 0 0 2.29 0 0 
20 40 10 104 3.91 10000 24 0 0 0 0 0 
21 60 10 217 7.3 10000 75 0 0 1.18 0 0 
22 60 10 181 7 10000 24 0 0 0 0 0 
23 60 10 194 6.92 10000 2 0 0 0 0 0 
24 60 10 209 7.35 10000 49 0 0 0 0 0 
25 60 10 166 6.96 10000 636 0 0 0.88 0 0 
26 60 10 168 6.79 10000 127 0 0 0 0 0 
27 60 10 150 6.58 10000 484 0 0 0 0 0 
28 60 10 196 7.16 10000 5 0 0 0 0 0 
29 60 10 176 6.89 10000 64 0 0 0 0 0 
